Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU14,OUT018,3327.9525829268273
FDB33,OUT010,346.8972837209304
FDP27,OUT046,3391.5912527272726
FDO38,OUT010,165.91858165137612
FDE28,OUT027,6280.890880000003
FDO27,OUT035,1879.2570116129027
DRL23,OUT027,2517.8820884848483
FDS28,OUT046,935.0323883040937
FDX24,OUT013,1435.9121343749994
FDZ02,OUT035,1682.2122382352934
FDL46,OUT045,1827.8328454545451
FDS60,OUT027,5329.314724444443
NCO06,OUT017,583.8145788617886
FDO16,OUT035,1435.9121343749994
FDC60,OUT049,1458.4550080536912
FDA48,OUT018,3327.9525829268273
FDZ36,OUT027,5329.314724444443
FDK27,OUT045,1827.8328454545451
FDW23,OUT018,507.04640366972467
FDM14,OUT018,1372.688490740741
FDM14,OUT013,1649.299786
FDW60,OUT018,3259.5620849056604
FDE21,OUT013,1922.1493817142864
NCM42,OUT035,1682.2122382352934
FDY59,OUT010,219.2185209302326
DRI49,OUT049,1202.6567333333335
FDT28,OUT019,346.8972837209304
FDQ22,OUT018,507.04640366972467
FDR60,OUT049,1202.6567333333335
FDC50,OUT019,219.2185209302326
FDV24,OUT013,2503.5013364485985
DRF48,OUT010,482.69954262295073
FDQ47,OUT046,583.8145788617886
DRN36,OUT049,1573.0706258064515
NCY06,OUT035,1987.251048648648
FDE52,OUT035,1435.9121343749994
NCB54,OUT045,1827.8328454545451
NCF31,OUT035,2286.41326736842
FDJ08,OUT027,5329.314724444443
NCC07,OUT017,1682.2122382352934
NCD19,OUT027,1378.263185276074
FDL46,OUT049,1987.251048648648
FDM20,OUT045,4340.218358415842
NCI06,OUT010,425.9355914529912
DRM11,OUT035,4433.304032653063
NCH07,OUT018,2232.847021848739
FDS23,OUT013,2142.7435709401716
FDO49,OUT018,713.8586545454549
FDS35,OUT049,1103.1862133333332
DRK39,OUT045,1435.9121343749994
DRI39,OUT049,796.6402682539683
FDV04,OUT017,2503.5013364485985
NCN14,OUT035,3384.1080642424236
FDH08,OUT013,3643.5197259842535
FDS20,OUT046,3384.1080642424236
FDV40,OUT049,1103.1862133333332
FDZ48,OUT010,281.4820818181818
FDS24,OUT027,2517.8820884848483
FDK44,OUT049,2552.0052351851864
FDS48,OUT045,3053.0998777777777
FDK26,OUT010,482.69954262295073
FDD23,OUT045,3391.5912527272726
NCH54,OUT017,2644.4778427083324
NCP14,OUT010,219.2185209302326
FDM60,OUT010,92.67548155339804
FDV24,OUT017,2503.5013364485985
FDH08,OUT018,3327.9525829268273
FDS12,OUT027,3242.0620715328473
FDR39,OUT027,5329.314724444443
FDP12,OUT027,1378.263185276074
DRF60,OUT027,6280.890880000003
FDC09,OUT035,1682.2122382352934
FDF50,OUT018,2893.8398258992793
FDG28,OUT035,4340.218358415842
NCE19,OUT017,935.0323883040937
NCM53,OUT010,281.4820818181818
NCN18,OUT049,1879.2570116129027
FDF32,OUT035,3130.0049049504946
FDF11,OUT013,3945.4325672131167
DRI59,OUT049,4340.218358415842
NCG54,OUT035,2644.4778427083324
FDM44,OUT046,1573.0706258064515
FDT57,OUT018,3327.9525829268273
FDV24,OUT046,2503.5013364485985
FDI50,OUT019,584.7577647727275
FDS09,OUT035,713.8586545454549
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727275
FDC22,OUT017,3391.5912527272726
FDZ56,OUT046,2644.4778427083324
FDZ40,OUT019,165.91858165137612
FDS46,OUT027,3242.0620715328473
DRD24,OUT045,1827.8328454545451
FDV45,OUT017,2939.3484761904747
FDL26,OUT045,3053.0998777777777
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.1493817142864
FDM20,OUT049,4340.218358415842
FDO16,OUT017,1435.9121343749994
FDL03,OUT035,3130.0049049504946
FDE58,OUT046,1922.1493817142864
FDI02,OUT027,3242.0620715328473
NCC55,OUT019,92.67548155339804
FDR03,OUT018,3327.9525829268273
FDB14,OUT017,1284.7897668711655
FDR45,OUT013,3945.4325672131167
NCN07,OUT017,2243.6695967213113
FDM51,OUT019,219.2185209302326
FDT52,OUT027,6280.890880000003
FDL26,OUT046,3053.0998777777777
NCZ42,OUT046,3945.4325672131167
DRI47,OUT019,346.8972837209304
FDW40,OUT013,2309.2007980000003
FDN34,OUT046,3053.0998777777777
FDS01,OUT035,2778.5893175257734
NCG55,OUT045,1827.8328454545451
FDC11,OUT035,1284.7897668711655
FDX35,OUT018,3327.9525829268273
NCB06,OUT046,2644.4778427083324
FDR09,OUT019,584.7577647727275
FDC53,OUT017,1573.0706258064515
FDY45,OUT013,4433.304032653063
FDA22,OUT010,425.9355914529912
FDE02,OUT035,1573.0706258064515
FDW21,OUT045,1461.8437960000008
FDV34,OUT046,1103.1862133333332
FDS59,OUT049,1879.2570116129027
NCW17,OUT017,2243.6695967213113
NCK54,OUT046,1922.1493817142864
FDG17,OUT019,584.7577647727275
FDG35,OUT017,3259.5620849056604
FDD08,OUT010,92.67548155339804
NCO07,OUT017,3643.5197259842535
FDJ10,OUT010,281.4820818181818
FDW36,OUT017,1573.0706258064515
FDW21,OUT010,219.2185209302326
FDY19,OUT017,1922.1493817142864
DRE03,OUT013,798.2176035398229
NCC55,OUT049,677.1027476190475
FDH52,OUT010,165.91858165137612
FDO09,OUT017,4034.3003068965513
FDU43,OUT045,4340.218358415842
FDX09,OUT010,425.9355914529912
FDH40,OUT019,219.2185209302326
FDW58,OUT017,1573.0706258064515
FDC47,OUT017,3737.2957751824806
NCR41,OUT035,1461.8437960000008
DRG49,OUT035,3737.2957751824806
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333332
FDY35,OUT013,507.04640366972467
FDI35,OUT017,3384.1080642424236
NCU18,OUT049,2309.2007980000003
FDY33,OUT018,2232.847021848739
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2752.970934653465
NCU42,OUT046,2649.110232432434
NCV29,OUT018,3259.5620849056604
NCY30,OUT017,3384.1080642424236
FDQ46,OUT049,1649.299786
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3643.5197259842535
NCD07,OUT045,1827.8328454545451
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2649.110232432434
DRN59,OUT035,798.2176035398229
FDI44,OUT035,1284.7897668711655
FDA45,OUT049,2552.0052351851864
FDP31,OUT045,1103.1862133333332
FDY01,OUT046,1922.1493817142864
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.8820884848483
FDA36,OUT018,2752.970934653465
NCF31,OUT017,2286.41326736842
FDG14,OUT049,2286.41326736842
FDG28,OUT027,6280.890880000003
FDU14,OUT049,4433.304032653063
FDY47,OUT019,281.4820818181818
FDI56,OUT049,1458.4550080536912
DRD01,OUT013,796.6402682539683
FDM22,OUT046,935.0323883040937
FDH33,OUT013,507.04640366972467
DRZ24,OUT013,1922.1493817142864
NCQ38,OUT046,1682.2122382352934
FDO16,OUT027,2517.8820884848483
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2893.8398258992793
FDU48,OUT045,1827.8328454545451
NCM43,OUT045,2644.4778427083324
FDR31,OUT010,346.8972837209304
DRK49,OUT018,507.04640366972467
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3384.1080642424236
NCG19,OUT046,3454.0625591549287
FDH12,OUT035,1573.0706258064515
FDM32,OUT035,1284.7897668711655
FDM27,OUT035,3053.0998777777777
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1879.2570116129027
FDS10,OUT013,2552.0052351851864
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1435.9121343749994
NCW42,OUT013,4340.218358415842
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,1987.251048648648
NCD43,OUT017,1682.2122382352934
FDM57,OUT018,1202.6567333333335
FDA58,OUT017,3737.2957751824806
FDK56,OUT046,3384.1080642424236
FDP52,OUT045,4340.218358415842
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1573.0706258064515
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2552.0052351851864
FDC05,OUT045,3130.0049049504946
FDF34,OUT035,2752.970934653465
FDP03,OUT027,3242.0620715328473
FDD32,OUT010,219.2185209302326
FDZ10,OUT045,1827.8328454545451
FDZ40,OUT035,935.0323883040937
FDD51,OUT018,507.04640366972467
NCY30,OUT019,425.9355914529912
FDP58,OUT017,3737.2957751824806
FDV49,OUT017,4433.304032653063
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1879.2570116129027
FDR13,OUT017,1922.1493817142864
FDS51,OUT017,935.0323883040937
FDP26,OUT045,1461.8437960000008
NCB54,OUT027,3242.0620715328473
FDF32,OUT017,3130.0049049504946
FDN31,OUT018,2893.8398258992793
DRM48,OUT017,583.8145788617886
FDN20,OUT049,2453.7477006993017
DRL01,OUT046,3454.0625591549287
FDV56,OUT049,1682.2122382352934
DRH13,OUT027,2517.8820884848483
FDA03,OUT017,2453.7477006993017
FDF47,OUT027,5329.314724444443
FDX32,OUT046,3053.0998777777777
FDX57,OUT049,1879.2570116129027
NCA30,OUT045,2939.3484761904747
FDO49,OUT013,713.8586545454549
FDL04,OUT019,219.2185209302326
DRM48,OUT035,583.8145788617886
FDR16,OUT013,3454.0625591549287
NCC19,OUT018,2893.8398258992793
NCE42,OUT045,3945.4325672131167
FDY24,OUT017,935.0323883040937
FDH19,OUT049,2778.5893175257734
FDJ46,OUT013,2552.0052351851864
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2142.7435709401716
FDZ37,OUT035,1435.9121343749994
NCT30,OUT045,798.2176035398229
DRY23,OUT018,507.04640366972467
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1573.0706258064515
FDY04,OUT013,2644.4778427083324
FDM27,OUT046,3053.0998777777777
FDZ43,OUT017,4340.218358415842
FDT39,OUT019,346.8972837209304
NCC06,OUT019,281.4820818181818
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.3003068965513
FDU08,OUT046,1573.0706258064515
FDK40,OUT017,4433.304032653063
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,3053.0998777777777
FDP09,OUT045,3643.5197259842535
FDW21,OUT049,1461.8437960000008
FDY25,OUT035,3384.1080642424236
DRE13,OUT017,1458.4550080536912
FDV43,OUT019,92.67548155339804
FDD22,OUT045,1649.299786
FDM46,OUT019,219.2185209302326
NCO30,OUT010,482.69954262295073
FDM25,OUT046,2778.5893175257734
NCN41,OUT049,1987.251048648648
FDU24,OUT045,1435.9121343749994
FDZ50,OUT046,3384.1080642424236
FDP45,OUT013,4034.3003068965513
NCM54,OUT045,1827.8328454545451
FDW10,OUT019,425.9355914529912
FDP20,OUT017,1987.251048648648
FDK32,OUT046,3053.0998777777777
FDN52,OUT049,1202.6567333333335
FDM58,OUT045,1879.2570116129027
FDZ46,OUT027,3242.0620715328473
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2243.6695967213113
NCK31,OUT035,713.8586545454549
FDI40,OUT027,2517.8820884848483
FDT50,OUT019,219.2185209302326
NCT06,OUT046,3053.0998777777777
FDT31,OUT035,2752.970934653465
FDT45,OUT049,796.6402682539683
FDT13,OUT045,2939.3484761904747
FDO50,OUT045,1284.7897668711655
NCU18,OUT010,281.4820818181818
NCR54,OUT049,3130.0049049504946
NCO18,OUT018,2778.5893175257734
FDU09,OUT045,935.0323883040937
FDT13,OUT018,2893.8398258992793
FDE09,OUT046,1649.299786
NCK53,OUT019,219.2185209302326
FDG45,OUT049,3454.0625591549287
DRH15,OUT035,677.1027476190475
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.314724444443
FDC09,OUT046,1682.2122382352934
FDH45,OUT027,1378.263185276074
FDV32,OUT046,1103.1862133333332
FDG12,OUT035,2243.6695967213113
FDS32,OUT013,2309.2007980000003
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3737.2957751824806
DRE15,OUT049,1202.6567333333335
NCL42,OUT045,4340.218358415842
FDP31,OUT013,1103.1862133333332
FDN33,OUT018,1202.6567333333335
FDZ59,OUT046,2503.5013364485985
FDE45,OUT010,425.9355914529912
FDJ07,OUT013,1922.1493817142864
FDQ45,OUT018,2752.970934653465
FDM33,OUT027,5329.314724444443
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1458.4550080536912
FDR03,OUT045,3945.4325672131167
FDY49,OUT018,2232.847021848739
FDQ60,OUT045,1827.8328454545451
FDW10,OUT049,3259.5620849056604
FDO51,OUT049,677.1027476190475
FDJ40,OUT018,1372.688490740741
FDS20,OUT018,3384.1080642424236
FDU45,OUT013,1922.1493817142864
FDV02,OUT035,2644.4778427083324
FDN09,OUT046,3945.4325672131167
NCM55,OUT027,5329.314724444443
FDN23,OUT018,2232.847021848739
FDY31,OUT010,346.8972837209304
FDW03,OUT010,219.2185209302326
FDD14,OUT046,3384.1080642424236
FDV23,OUT017,2142.7435709401716
DRI03,OUT045,2552.0052351851864
FDN13,OUT035,1573.0706258064515
FDF45,OUT027,1378.263185276074
FDU46,OUT035,1435.9121343749994
FDB57,OUT049,3643.5197259842535
FDV12,OUT049,1879.2570116129027
FDQ58,OUT013,2649.110232432434
NCA18,OUT017,1922.1493817142864
FDH52,OUT049,796.6402682539683
FDM24,OUT018,2232.847021848739
NCP43,OUT027,5329.314724444443
NCO18,OUT019,425.9355914529912
FDM32,OUT017,1284.7897668711655
NCL07,OUT017,583.8145788617886
FDK03,OUT013,4034.3003068965513
FDP59,OUT017,1879.2570116129027
FDQ24,OUT049,4433.304032653063
FDQ16,OUT018,1372.688490740741
FDU44,OUT013,2644.4778427083324
FDH28,OUT010,92.67548155339804
FDV28,OUT019,92.67548155339804
FDM22,OUT045,935.0323883040937
FDR56,OUT046,3130.0049049504946
FDV39,OUT049,2752.970934653465
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,4340.218358415842
NCS42,OUT018,1202.6567333333335
FDY57,OUT027,2517.8820884848483
FDB21,OUT049,3454.0625591549287
FDE28,OUT017,3737.2957751824806
FDQ55,OUT017,1922.1493817142864
FDA48,OUT049,3454.0625591549287
FDZ19,OUT045,2778.5893175257734
NCC43,OUT045,4034.3003068965513
NCV18,OUT046,1458.4550080536912
NCA42,OUT018,2232.847021848739
FDY45,OUT046,4433.304032653063
NCC30,OUT045,2778.5893175257734
FDM57,OUT013,1458.4550080536912
FDL09,OUT010,425.9355914529912
FDB09,OUT027,3242.0620715328473
FDT44,OUT035,2142.7435709401716
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3384.1080642424236
FDK32,OUT013,3053.0998777777777
DRA12,OUT046,2309.2007980000003
FDO46,OUT010,482.69954262295073
FDE52,OUT013,1435.9121343749994
NCH42,OUT045,3643.5197259842535
FDV08,OUT035,677.1027476190475
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,281.4820818181818
FDD22,OUT046,1922.1493817142864
FDS07,OUT027,3242.0620715328473
DRI13,OUT045,3945.4325672131167
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4433.304032653063
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1682.2122382352934
FDS08,OUT049,2778.5893175257734
FDX47,OUT045,2286.41326736842
FDC53,OUT019,219.2185209302326
FDQ19,OUT035,3945.4325672131167
FDL14,OUT045,2286.41326736842
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545451
FDZ27,OUT018,713.8586545454549
FDT04,OUT046,677.1027476190475
DRC13,OUT049,2243.6695967213113
FDR16,OUT027,5329.314724444443
FDQ03,OUT027,6280.890880000003
FDE38,OUT035,2286.41326736842
DRH23,OUT027,1378.263185276074
FDT11,OUT019,482.69954262295073
FDD09,OUT035,2552.0052351851864
FDR40,OUT045,1435.9121343749994
FDX07,OUT017,3384.1080642424236
FDR07,OUT035,1573.0706258064515
FDA51,OUT017,1922.1493817142864
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3130.0049049504946
FDR13,OUT045,1827.8328454545451
FDY26,OUT049,3945.4325672131167
FDW04,OUT017,1987.251048648648
FDK52,OUT017,3737.2957751824806
FDN60,OUT049,2644.4778427083324
FDM09,OUT019,425.9355914529912
FDP46,OUT049,1202.6567333333335
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,4034.3003068965513
FDP16,OUT027,6280.890880000003
FDX33,OUT018,2232.847021848739
FDP07,OUT010,482.69954262295073
FDN22,OUT046,4034.3003068965513
FDF39,OUT049,4034.3003068965513
FDS21,OUT017,935.0323883040937
NCM42,OUT013,1682.2122382352934
FDK50,OUT019,425.9355914529912
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.847021848739
FDP60,OUT018,1372.688490740741
DRJ49,OUT027,3242.0620715328473
NCT42,OUT019,346.8972837209304
FDE38,OUT049,2286.41326736842
FDI04,OUT049,3130.0049049504946
NCH54,OUT045,2644.4778427083324
FDT56,OUT049,796.6402682539683
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,2893.8398258992793
FDP21,OUT049,3391.5912527272726
FDH05,OUT013,3454.0625591549287
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993017
FDF33,OUT049,1649.299786
DRK37,OUT013,2893.8398258992793
DRH49,OUT045,1284.7897668711655
FDT58,OUT013,2286.41326736842
FDD41,OUT018,1372.688490740741
FDP40,OUT018,1372.688490740741
FDM51,OUT027,2517.8820884848483
FDO45,OUT010,219.2185209302326
FDW33,OUT010,219.2185209302326
FDY24,OUT045,935.0323883040937
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.2007980000003
NCI06,OUT017,3384.1080642424236
FDW12,OUT019,346.8972837209304
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.8820884848483
FDX27,OUT017,1461.8437960000008
DRM37,OUT045,3130.0049049504946
FDA38,OUT045,3643.5197259842535
FDR36,OUT046,677.1027476190475
FDZ45,OUT046,3130.0049049504946
FDG05,OUT017,2286.41326736842
FDK28,OUT013,4433.304032653063
FDV47,OUT045,1284.7897668711655
FDN21,OUT045,2453.7477006993017
FDP20,OUT027,3242.0620715328473
FDI35,OUT045,3384.1080642424236
DRY23,OUT013,507.04640366972467
FDA56,OUT017,2243.6695967213113
FDB09,OUT013,1987.251048648648
NCO26,OUT027,3242.0620715328473
FDQ49,OUT018,2232.847021848739
FDI52,OUT027,3242.0620715328473
FDZ44,OUT027,3242.0620715328473
FDZ09,OUT018,2232.847021848739
FDY03,OUT049,1922.1493817142864
NCG42,OUT017,1987.251048648648
DRI13,OUT027,5329.314724444443
FDQ32,OUT013,1987.251048648648
FDW16,OUT035,1458.4550080536912
FDU27,OUT046,798.2176035398229
FDR28,OUT010,425.9355914529912
FDQ49,OUT010,346.8972837209304
FDS37,OUT046,1922.1493817142864
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2453.7477006993017
FDW45,OUT010,346.8972837209304
NCN30,OUT049,1682.2122382352934
FDN24,OUT049,796.6402682539683
NCL41,OUT027,1378.263185276074
FDR02,OUT019,281.4820818181818
FDD09,OUT010,425.9355914529912
FDS33,OUT010,219.2185209302326
FDU22,OUT045,1827.8328454545451
FDI53,OUT013,2503.5013364485985
DRH01,OUT049,2778.5893175257734
FDX32,OUT013,2309.2007980000003
NCP30,OUT018,507.04640366972467
FDB60,OUT045,3391.5912527272726
FDB14,OUT049,1202.6567333333335
NCP02,OUT035,935.0323883040937
FDJ10,OUT017,2309.2007980000003
FDG34,OUT046,1682.2122382352934
NCB18,OUT017,1458.4550080536912
FDM16,OUT049,1103.1862133333332
FDW25,OUT018,1202.6567333333335
FDB35,OUT010,219.2185209302326
DRN11,OUT013,2309.2007980000003
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1435.9121343749994
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,796.6402682539683
DRJ37,OUT013,2286.41326736842
DRJ24,OUT027,5329.314724444443
FDY16,OUT035,3384.1080642424236
FDQ27,OUT045,1879.2570116129027
FDZ33,OUT045,2503.5013364485985
FDF29,OUT045,1827.8328454545451
FDA08,OUT049,2286.41326736842
FDG31,OUT046,1103.1862133333332
FDE34,OUT019,482.69954262295073
NCR30,OUT027,1378.263185276074
FDV33,OUT035,4034.3003068965513
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2552.0052351851864
FDR12,OUT049,2778.5893175257734
NCC54,OUT046,3454.0625591549287
DRN59,OUT013,798.2176035398229
FDX50,OUT019,281.4820818181818
FDV31,OUT027,5329.314724444443
NCA29,OUT027,4117.317712631579
FDW60,OUT049,3259.5620849056604
FDX08,OUT017,3384.1080642424236
DRD49,OUT013,3454.0625591549287
FDD33,OUT046,3454.0625591549287
FDW35,OUT013,507.04640366972467
FDJ36,OUT017,1879.2570116129027
FDV51,OUT035,2644.4778427083324
FDW36,OUT046,1649.299786
FDH35,OUT046,2453.7477006993017
NCS30,OUT027,3242.0620715328473
FDN49,OUT017,677.1027476190475
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3454.0625591549287
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339804
NCP41,OUT045,1682.2122382352934
FDY10,OUT013,1922.1493817142864
FDP12,OUT018,507.04640366972467
NCN26,OUT049,1922.1493817142864
FDK44,OUT013,3259.5620849056604
FDC28,OUT049,1461.8437960000008
FDJ41,OUT027,6280.890880000003
NCT29,OUT035,1987.251048648648
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.847021848739
FDS02,OUT045,3391.5912527272726
FDC51,OUT046,2243.6695967213113
FDU03,OUT013,3384.1080642424236
FDX39,OUT045,4340.218358415842
NCY05,OUT010,92.67548155339804
NCL06,OUT027,6280.890880000003
FDD32,OUT035,1284.7897668711655
NCN41,OUT045,1827.8328454545451
NCX53,OUT049,2309.2007980000003
FDU57,OUT019,346.8972837209304
FDQ23,OUT046,1573.0706258064515
FDQ52,OUT045,4433.304032653063
FDC14,OUT045,677.1027476190475
FDY09,OUT035,2778.5893175257734
FDQ28,OUT045,2644.4778427083324
FDV25,OUT046,4340.218358415842
FDJ07,OUT035,1922.1493817142864
DRB25,OUT049,1573.0706258064515
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.263185276074
FDB28,OUT046,3391.5912527272726
FDT36,OUT035,583.8145788617886
FDV25,OUT017,4340.218358415842
NCN07,OUT027,3242.0620715328473
FDC57,OUT017,2939.3484761904747
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,3053.0998777777777
NCX41,OUT035,3945.4325672131167
NCD06,OUT035,798.2176035398229
FDW08,OUT045,1461.8437960000008
NCU29,OUT017,2649.110232432434
NCE06,OUT013,2503.5013364485985
FDV52,OUT010,281.4820818181818
FDB02,OUT017,3259.5620849056604
NCR18,OUT045,677.1027476190475
FDK16,OUT049,1573.0706258064515
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.2185209302326
FDW27,OUT035,2503.5013364485985
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2552.0052351851864
DRH59,OUT045,1103.1862133333332
FDS52,OUT013,1573.0706258064515
FDU40,OUT027,5329.314724444443
NCF54,OUT013,2778.5893175257734
FDH46,OUT045,1682.2122382352934
NCP14,OUT049,1879.2570116129027
FDH50,OUT049,3384.1080642424236
DRF15,OUT010,346.8972837209304
FDV27,OUT027,2517.8820884848483
NCJ06,OUT049,2243.6695967213113
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,798.2176035398229
FDQ07,OUT017,3737.2957751824806
FDS45,OUT049,1682.2122382352934
NCJ06,OUT045,1827.8328454545451
FDD36,OUT035,1922.1493817142864
FDY25,OUT045,3384.1080642424236
FDU52,OUT046,2286.41326736842
DRK47,OUT017,3737.2957751824806
NCL30,OUT017,1987.251048648648
FDN22,OUT035,4034.3003068965513
